Time,ID,Lat,Lon,Alt,WiFi Networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10,
2017-12-03 08:50:25,PB2PRO,32.10354981,35.20879798,689.0,6,Ariel_University,ec:8c:a2:08:94:1c,5220,-72,Ariel_University,1c:b9:c4:15:23:58,2437,-78,Ariel_University,ec:8c:a2:08:94:18,2412,-81,Ariel_University,1c:b9:c4:16:d2:88,2462,-83,TP-LINK_ADD150,74:ea:3a:ad:d1:50,2427,-86,2.4V1,40:a5:ef:7a:17:f2,2412,-88,
2017-12-03 08:50:28,PB2PRO,32.10341775,35.20876448,690.0,2,Ariel_University,ec:8c:a2:08:94:18,2412,-72,Ariel_University,1c:b9:c4:16:13:08,2462,-80,
2017-12-03 08:50:31,PB2PRO,32.103295,35.20877211,691.0,4,Ariel_University,ec:8c:a2:08:94:18,2412,-66,Ariel_University,1c:b9:c4:16:d2:88,2462,-77,Ariel_University,1c:b9:c4:14:33:c8,2462,-90,Ariel_University,1c:b9:c4:16:f4:28,2462,-93,
2017-12-03 08:50:35,PB2PRO,32.1030599,35.20876341,693.0,10,Ariel_University,ec:8c:a2:08:94:18,2412,-60,Ariel_University,ec:8c:a2:08:94:1c,5220,-65,Ariel_University,ec:8c:a2:08:78:c8,2437,-78,Ariel_University,ec:8c:a2:26:d3:68,2462,-79,Ariel_University,1c:b9:c4:14:2f:68,2437,-81,Ariel_University,1c:b9:c4:15:1c:b8,2412,-83,Ariel_University,8c:0c:90:2e:16:88,2462,-84,Ariel_University,24:79:2a:2c:3d:68,2437,-85,Ariel_University,1c:b9:c4:14:33:c8,2462,-85,sinusafe,b2:6c:ac:a0:3d:eb,2422,-86,
2017-12-03 08:50:37,PB2PRO,32.10292153,35.20879817,694.0,7,Ariel_University,1c:b9:c4:14:2f:68,2437,-73,Ariel_University,1c:b9:c4:14:33:c8,2462,-78,SGH-I337M,ec:9b:f3:26:ab:3a,2437,-79,,8c:0c:90:6e:16:88,2462,-84,Ariel_University,1c:b9:c4:16:f4:28,2462,-87,Ariel_University,1c:b9:c4:16:1d:78,2412,-88,Ariel_University,1c:b9:c4:16:f1:98,2462,-89,
2017-12-03 08:50:44,PB2PRO,32.10242231,35.20892701,693.0,5,Ariel_University,1c:b9:c4:14:33:c8,2462,-73,Ariel_University,1c:b9:c4:16:f1:98,2462,-80,Ariel_University,1c:b9:c4:16:28:e8,2412,-82,Ariel_University,1c:b9:c4:14:2c:18,2412,-82,Bezeq Free,62:ab:1b:60:b4:cb,2447,-84,
2017-12-03 08:50:47,PB2PRO,32.10224576,35.20903931,693.0,7,Ariel_University,1c:b9:c4:16:f1:98,2462,-72,,1c:b9:c4:94:2b:d7,5180,-78,036518749,a0:ab:1b:60:b4:ca,2447,-79,Ariel_University,1c:b9:c4:16:d2:88,2462,-80,,1c:b9:c4:96:f1:97,5300,-85,Ariel_University,1c:b9:c4:16:ed:38,2437,-86,Ariel_University,34:8f:27:20:8c:18,2437,-90,
2017-12-03 08:50:49,PB2PRO,32.10216438,35.20915604,693.0,7,Ariel_University,1c:b9:c4:16:f4:28,2462,-77,Ariel_University,8c:0c:90:2d:75:e8,2412,-81,,1c:b9:c4:92:7c:c7,5180,-82,Ariel_University,1c:b9:c4:12:7c:cc,5180,-82,,1c:b9:c4:96:28:f7,5180,-82,,1c:b9:c4:96:f1:47,5180,-83,Ariel_University,1c:b9:c4:15:43:ec,5180,-88,
2017-12-03 08:50:52,PB2PRO,32.10207647,35.20939241,691.0,5,Ariel_University,1c:b9:c4:16:04:78,2462,-77,Ariel_University,1c:b9:c4:12:7c:c8,2462,-78,Ariel_University,1c:b9:c4:15:3d:58,2462,-78,Ariel_University,1c:b9:c4:15:1b:88,2462,-81,Ariel_University,1c:b9:c4:15:3a:38,2462,-82,
2017-12-03 08:50:55,PB2PRO,32.10200665,35.20963208,691.0,7,Ariel_University,ec:8c:a2:08:94:18,2412,-64,Ariel_University,ec:8c:a2:08:78:c8,2437,-76,DIRECT-71-HP DeskJet 3630 series,30:e1:71:0f:a2:72,2437,-76,Ariel_University,1c:b9:c4:15:3a:38,2462,-76,Ariel_University,1c:b9:c4:15:1b:8c,5290,-87,yosh,00:11:6b:11:02:b7,2412,-88,Ariel_University,1c:b9:c4:15:1e:68,2412,-90,
2017-12-03 08:50:58,PB2PRO,32.10204308,35.20987516,692.0,5,Ariel_University,1c:b9:c4:16:f4:78,2412,-73,2.4V1,40:a5:ef:7a:17:f2,2412,-77,Ariel_University,1c:b9:c4:14:33:cc,5240,-78,Ariel_University,1c:b9:c4:14:2f:68,2437,-84,Ariel_University,1c:b9:c4:16:f4:7c,5180,-90,
2017-12-03 08:51:01,PB2PRO,32.10216602,35.21005769,692.0,10,Ariel_University,1c:b9:c4:14:33:c8,2462,-72,Ariel_University,1c:b9:c4:14:2b:dc,5180,-76,Ariel_University,1c:b9:c4:14:2c:18,2412,-78,,1c:b9:c4:94:2b:d7,5180,-78,036518749,a0:ab:1b:60:b4:ca,2447,-79,Bezeq Free,62:ab:1b:60:b4:cb,2447,-80,Ariel_University,1c:b9:c4:16:28:f8,2437,-81,Ariel_University,1c:b9:c4:16:f1:98,2462,-84,,1c:b9:c4:96:f1:97,5300,-85,Ariel_University,1c:b9:c4:16:ed:38,2437,-86,
2017-12-03 08:51:04,PB2PRO,32.10235966,35.2100967,691.0,2,Ariel_University,1c:b9:c4:15:1e:68,2412,-82,Ariel_University,1c:b9:c4:16:ee:98,2437,-86,
2017-12-03 08:51:08,PB2PRO,32.10261584,35.20996826,689.0,5,lab_6.1.3,c4:12:f5:f6:a0:18,2422,-78,Ariel_University,1c:b9:c4:16:ee:98,2437,-79,Ariel_University,1c:b9:c4:15:3d:68,2437,-85,Ariel_University,1c:b9:c4:14:2c:38,2437,-89,Ariel_University,1c:b9:c4:12:af:78,2462,-92,
2017-12-03 08:51:11,PB2PRO,32.10284154,35.20986616,688.0,4,KCG-ADSL,00:1d:aa:81:d8:3c,2422,-71,Ariel_University,1c:b9:c4:14:2c:38,2437,-82,Ariel_University,1c:b9:c4:12:af:78,2462,-83,Ariel_University,1c:b9:c4:14:2c:3c,5260,-84,
2017-12-03 08:51:24,PB2PRO,32.10362711,35.20996453,692.0,10,Ariel_University,1c:b9:c4:12:af:78,2462,-76,Ariel_University,1c:b9:c4:16:06:b8,2462,-76,Ariel_University,1c:b9:c4:16:ed:38,2437,-77,DIRECT-51-HP DeskJet 3630 series,3c:52:82:ef:d4:52,2437,-78,Ariel_University,1c:b9:c4:16:ee:98,2437,-79,DIRECT-3B-HP DeskJet 3630 series,3c:52:82:ef:c4:3c,2437,-79,lab_6.1.3,c4:12:f5:f6:a0:18,2422,-82,Ariel_University,1c:b9:c4:15:fd:48,2412,-82,yosh,00:11:6b:11:02:b7,2412,-84,Ariel_University,1c:b9:c4:15:3d:68,2437,-85,
2017-12-03 08:51:34,PB2PRO,32.10387162,35.21033886,695.0,3,Ariel_University,1c:b9:c4:14:2c:38,2437,-83,Ariel_University,1c:b9:c4:14:2c:3c,5260,-84,KCG-ADSL,00:1d:aa:81:d8:3c,2422,-93,
2017-12-03 08:51:39,PB2PRO,32.10403005,35.21063188,696.0,1,Ariel_University,24:79:2a:2c:61:68,2437,-83,
2017-12-03 08:51:42,PB2PRO,32.1041076,35.21083187,696.0,3,Ariel_University,8c:0c:90:2d:34:38,2462,-75,Ariel_University,24:79:2a:2b:24:98,2412,-81,Ariel_University,24:79:2a:2c:5b:d8,2412,-89,
2017-12-03 08:51:45,PB2PRO,32.10415616,35.21102378,696.0,10,Ariel_University,8c:0c:90:2e:e8:18,2437,-60,Ariel_University,1c:b9:c4:12:af:78,2462,-76,Ariel_University,1c:b9:c4:16:ed:38,2437,-77,Ariel_University,1c:b9:c4:16:06:b8,2462,-78,Ariel_University,1c:b9:c4:16:ee:98,2437,-79,lab_6.1.3,c4:12:f5:f6:a0:18,2422,-82,Ariel_University,1c:b9:c4:15:3d:68,2437,-85,Ariel_University,1c:b9:c4:15:ec:38,2437,-87,Ariel_University,1c:b9:c4:14:2b:88,2462,-87,Ariel_University,1c:b9:c4:15:3a:38,2462,-88,
2017-12-03 08:51:48,PB2PRO,32.10419206,35.21116992,694.0,3,Ariel_University,1c:b9:c4:16:e8:f8,2462,-76,Ariel_University,1c:b9:c4:16:05:78,2437,-84,yosh,00:11:6b:11:7e:0c,2412,-94,
2017-12-03 08:51:51,PB2PRO,32.10423222,35.21132022,692.0,2,Ariel_University,1c:b9:c4:16:e8:f8,2462,-68,Ariel_University,1c:b9:c4:15:44:88,2437,-86,
2017-12-03 08:51:54,PB2PRO,32.10430308,35.2114556,693.0,1,Ariel_University,1c:b9:c4:15:44:88,2437,-76,
2017-12-03 08:51:57,PB2PRO,32.10442508,35.21152549,692.0,1,Ariel_University,1c:b9:c4:15:ed:48,2412,-85,
2017-12-03 08:52:06,PB2PRO,32.10478985,35.21149304,690.0,1,Ariel_University,1c:b9:c4:15:ed:48,2412,-78,
2017-12-03 08:52:12,PB2PRO,32.10486785,35.21134874,690.0,1,yosh,00:11:6b:11:7e:0c,2412,-89,
2017-12-03 08:52:15,PB2PRO,32.10487869,35.21132356,689.0,2,Ariel_University,1c:b9:c4:14:2b:c8,2437,-80,Ariel_University,1c:b9:c4:16:2b:e8,2437,-84,
2017-12-03 08:49:18,dreamlte,32.10500618141325,35.21121884301277,710.7756189683926,1,,1c:b9:c4:96:2b:e7,5180,-89,
2017-12-03 08:49:40,dreamlte,32.10503273842479,35.21095317722586,718.3536892001315,2,,1c:b9:c4:94:2b:c7,5180,-80,Ariel_University,1c:b9:c4:15:44:5c,5220,-91,
2017-12-03 08:49:48,dreamlte,32.10494482726751,35.210446896260514,717.6172124232385,4,Ariel_University,1c:b9:c4:15:44:5c,5220,-78,,18:d6:c7:ad:25:1a,2472,-89,,00:1a:dd:f5:df:c4,2437,-89,,30:b5:c2:b8:40:36,2472,-91,
2017-12-03 08:49:52,dreamlte,32.104846262405516,35.21020180858893,717.5984145765906,2,Ariel_University,1c:b9:c4:15:44:58,2462,-82,Salomon,90:8d:78:54:6b:4d,2412,-90,
2017-12-03 08:49:56,dreamlte,32.10473867085457,35.209985129464535,716.9277812105245,5,Ariel_University,1c:b9:c4:16:05:38,2462,-83,iagree,b2:6c:ac:9f:fb:1f,2412,-86,Ariel_University,1c:b9:c4:16:05:78,2437,-88,Afikim_Wifi,00:1a:dd:f5:df:c5,2437,-89,yosh,00:11:6b:11:7e:0c,2412,-91,
2017-12-03 08:50:00,dreamlte,32.10462106012751,35.209764486252794,716.6884425917892,3,Guest,a2:6c:ac:a0:7b:4d,2462,-68,iagree,b2:6c:ac:9f:fb:1f,2412,-79,Ariel_University,1c:b9:c4:15:25:48,2412,-81,
2017-12-03 08:50:04,dreamlte,32.10449391461615,35.20953603111685,716.2447290668007,2,Guest,a2:6c:ac:9f:f1:c5,2417,-76,yosh,00:11:6b:11:7d:c7,2472,-92,
2017-12-03 08:50:08,dreamlte,32.10437166591885,35.20934281148898,715.7275487387972,1,Ariel_University,24:79:2a:2c:5b:d8,2412,-88,
2017-12-03 08:50:12,dreamlte,32.104226423783665,35.20915680737162,714.4320592359226,3,DIRECT-13-HP DeskJet 3630 series,a0:8c:fd:0a:24:56,2437,-81,Ariel_University,1c:b9:c4:16:28:e8,2412,-86,Ariel_University,1c:b9:c4:15:fd:4c,5180,-88,
2017-12-03 08:50:16,dreamlte,32.10402815561856,35.20896726048201,712.418648202184,2,Ariel_University,1c:b9:c4:16:28:e8,2412,-80,sinusafe,b2:6c:ac:a0:3d:eb,2422,-80,
2017-12-03 08:50:20,dreamlte,32.10377001820289,35.20885655710274,710.364346402885,6,Ariel_University,1c:b9:c4:15:1c:b8,2412,-84,,1c:b9:c4:96:1d:77,5220,-85,,00:02:6f:b8:c4:1a,2462,-86,Ariel_University,ec:8c:a2:08:78:cc,5240,-87,Ariel_University,8c:0c:90:2e:16:88,2462,-88,Ariel_University,ec:8c:a2:08:94:1c,5220,-91,
2017-12-03 08:50:24,dreamlte,32.103551324597895,35.20881247875605,709.0815231429351,4,Ariel_University,ec:8c:a2:08:78:cc,5240,-74,,ec:8c:a2:88:94:17,5220,-80,Ariel_University,ec:8c:a2:08:94:1c,5220,-81,Ariel_University,1c:b9:c4:16:d2:8c,5220,-90,
2017-12-03 08:50:28,dreamlte,32.10339383194768,35.20880240138362,708.4092187832351,2,Ariel_University,ec:8c:a2:08:94:1c,5220,-63,Ariel_University,1c:b9:c4:16:f4:7c,5180,-90,
2017-12-03 08:50:32,dreamlte,32.1031975832466,35.20879407485474,708.0699008264285,3,,ec:8c:a2:88:94:17,5220,-73,Ariel_University,1c:b9:c4:16:f4:28,2462,-88,Ariel_University,1c:b9:c4:16:28:f8,2437,-90,
2017-12-03 08:50:36,dreamlte,32.10293474085022,35.20878314332855,707.5299710413922,5,Ariel_University,1c:b9:c4:16:28:f8,2437,-83,Ariel_University,1c:b9:c4:16:f4:7c,5180,-84,,1c:b9:c4:94:2f:67,5180,-84,Ariel_University,1c:b9:c4:16:28:e8,2412,-88,Ariel_University,ec:8c:a2:26:b1:78,2412,-88,
2017-12-03 08:50:40,dreamlte,32.10265105623154,35.20882611082573,707.0722987824712,5,Ariel_University,ec:8c:a2:26:b1:78,2412,-68,Ariel_University,1c:b9:c4:16:f4:78,2412,-71,Ariel_University,1c:b9:c4:16:28:e8,2412,-82,Ariel_University,1c:b9:c4:16:f1:98,2462,-84,Ariel_University,1c:b9:c4:16:f1:48,2412,-90,
2017-12-03 08:50:44,dreamlte,32.1023779835877,35.208944700395115,706.7581643171252,4,Ariel_University,1c:b9:c4:16:f1:48,2412,-82,Ariel_University,ec:8c:a2:08:94:1c,5220,-83,Ariel_University,1c:b9:c4:12:90:b8,2462,-85,Ariel_University,ec:8c:a2:08:78:cc,5240,-90,
2017-12-03 08:50:48,dreamlte,32.10217183746485,35.209144152965806,706.4540122240312,3,,ec:8c:a2:88:94:17,5220,-89,Ariel_University,1c:b9:c4:16:f4:28,2462,-90,,1c:b9:c4:92:90:b7,5200,-91,
2017-12-03 08:50:52,dreamlte,32.1020548547742,35.20946963161734,706.2020218651768,1,Ariel_University,1c:b9:c4:15:3a:38,2462,-81,
2017-12-03 08:51:09,dreamlte,32.10278596797729,35.20986533526697,707.6596295565242,1,Ariel_University,1c:b9:c4:14:2c:3c,5260,-87,
2017-12-03 08:51:15,dreamlte,32.103175049966524,35.209756918172246,707.6654777573701,1,Ariel_University,1c:b9:c4:16:06:b8,2462,-86,
2017-12-03 08:51:18,dreamlte,32.103365387849315,35.20979670648937,707.650666210369,1,Ariel_University,1c:b9:c4:16:06:b8,2462,-80,
2017-12-03 08:51:21,dreamlte,32.10355494754357,35.20987906576263,707.3284140049902,7,Ariel_University,1c:b9:c4:16:06:b8,2462,-74,Ariel_University,1c:b9:c4:16:ed:48,2437,-84,Ariel_University,1c:b9:c4:15:1c:b8,2412,-88,Ariel_University,8c:0c:90:2e:16:88,2462,-89,,1c:b9:c4:96:f1:57,5260,-89,Ariel_University,1c:b9:c4:16:f1:5c,5260,-89,Ariel_University,1c:b9:c4:12:90:b8,2462,-92,
2017-12-03 08:51:24,dreamlte,32.103665582323785,35.20994415114236,707.2216838826554,1,DIRECT-51-HP DeskJet 3630 series,3c:52:82:ef:d4:52,2437,-80,
2017-12-03 08:51:27,dreamlte,32.103734913935256,35.21002905228752,706.8611316934134,1,Ariel_University,1c:b9:c4:16:1d:78,2412,-89,
2017-12-03 08:51:30,dreamlte,32.10380112623249,35.21013448090401,706.251286834923,2,,00:27:22:f3:bb:2b,2437,-88,Ariel_University,24:79:2a:2c:5c:1c,5180,-89,
2017-12-03 08:51:33,dreamlte,32.103884893856794,35.210268134923716,705.5511473974714,2,Ariel_University,1c:b9:c4:15:fd:4c,5180,-89,KCG-ADSL,00:1d:aa:81:d8:3c,2422,-90,
2017-12-03 08:51:36,dreamlte,32.103986543611605,35.21044402294606,705.1048860032018,3,Ariel_University,24:79:2a:2c:5c:18,2462,-79,Ariel_University,24:79:2a:2c:5b:d8,2412,-85,,24:79:2a:ac:5c:17,5180,-91,
2017-12-03 08:51:39,dreamlte,32.10406637837736,35.21063207786472,704.8039142370221,1,,24:79:2a:ab:24:97,5180,-86,
2017-12-03 08:51:42,dreamlte,32.10413712623305,35.21082446017363,704.7212452331758,2,Bezeq-N_0777b8,c8:be:19:07:77:b9,2462,-88,Ariel_University,24:79:2a:2c:61:6c,5180,-92,
2017-12-03 08:51:45,dreamlte,32.104179510720556,35.21101031718229,704.7236120786513,2,Ariel_University,1c:b9:c4:15:ed:38,2437,-75,Ariel_University,1c:b9:c4:16:06:b8,2462,-91,
2017-12-03 08:51:57,dreamlte,32.10446847374926,35.211472211240284,706.1056553702892,1,,1c:b9:c4:95:44:87,5180,-86,
2017-12-03 08:52:06,dreamlte,32.10481497743872,35.21141389641271,706.3324731884454,1,Ariel_University,1c:b9:c4:15:44:58,2462,-89,
2017-12-03 08:52:09,dreamlte,32.10485373859613,35.21134141380752,706.3035005147806,2,Ariel_University,1c:b9:c4:16:05:78,2437,-88,yosh,00:11:6b:11:7d:c7,2472,-92,
2017-12-03 08:53:08,PB2PRO,32.10487307,35.21134308,692.0,2,Ariel_University,1c:b9:c4:15:42:68,2462,-85,Ariel_University,1c:b9:c4:15:44:58,2462,-88,
2017-12-03 08:53:24,PB2PRO,32.1050222,35.21107852,689.0,2,Ariel_University,1c:b9:c4:15:44:58,2462,-77,Ariel_University,1c:b9:c4:16:2d:e8,2462,-88,
2017-12-03 08:53:27,PB2PRO,32.10503208,35.21092655,687.0,1,Ariel_University,1c:b9:c4:15:25:48,2412,-88,
2017-12-03 08:53:33,PB2PRO,32.10495375,35.21060853,686.0,1,Ariel_University,1c:b9:c4:16:05:38,2462,-90,
2017-12-03 08:53:36,PB2PRO,32.10490203,35.21044203,686.0,5,Ariel_University,1c:b9:c4:16:05:38,2462,-82,Ariel_University,1c:b9:c4:16:2d:e8,2462,-83,yosh,00:11:6b:11:7e:0c,2412,-84,Ariel_University,1c:b9:c4:15:44:88,2437,-88,Ariel_University,1c:b9:c4:15:ed:48,2412,-89,
2017-12-03 08:53:39,PB2PRO,32.1048406,35.21025994,688.0,8,outsense,c2:6c:ac:a0:7b:4d,2462,-80,Guest,a2:6c:ac:a0:7b:4d,2462,-82,shapedo,c2:6c:ac:9f:fb:1f,2412,-82,Ariel_University,1c:b9:c4:16:2b:e8,2437,-83,EVE,90:6c:ac:a0:7b:4d,2462,-83,Ariel_University,1c:b9:c4:15:42:68,2462,-86,Ariel_University,1c:b9:c4:15:41:78,2412,-90,Ariel_University,1c:b9:c4:14:2b:c8,2437,-90,
2017-12-03 08:53:42,PB2PRO,32.10475343,35.21007474,689.0,7,Guest,a2:6c:ac:a0:7b:4d,2462,-71,outsense,c2:6c:ac:a0:7b:4d,2462,-72,Ariel_University,1c:b9:c4:16:05:38,2462,-75,Ariel_University,1c:b9:c4:15:44:58,2462,-79,Ariel_University,1c:b9:c4:16:05:78,2437,-86,Afikim_Wifi,00:1a:dd:f5:df:c5,2437,-87,TP-LINK_ADD150,74:ea:3a:ad:d1:50,2427,-88,
2017-12-03 08:53:45,PB2PRO,32.10466627,35.20990936,687.0,8,outsense,c2:6c:ac:a0:7b:4d,2462,-67,EVE,90:6c:ac:a0:7b:4d,2462,-69,Guest,90:6c:ac:a0:60:4d,2412,-69,incentive2,a2:6c:ac:a0:60:4d,2412,-70,DIRECT-B1-HP DeskJet 3830 series,70:5a:0f:57:04:17,2462,-74,Ariel_University,1c:b9:c4:16:05:78,2437,-80,Ariel_University,1c:b9:c4:15:25:48,2412,-80,,1c:b9:c4:96:05:37,5180,-83,
2017-12-03 08:53:48,PB2PRO,32.10457483,35.20975804,687.0,2,TP-LINK_ADD150,74:ea:3a:ad:d1:50,2427,-69,Ariel_University,1c:b9:c4:15:23:58,2437,-85,
2017-12-03 08:53:51,PB2PRO,32.10448173,35.20960715,687.0,2,Ariel_University,24:79:2a:2c:5b:d8,2412,-78,CliClap,90:6c:ac:9f:f1:c5,2417,-82,
2017-12-03 08:53:54,PB2PRO,32.10440239,35.20946023,687.0,3,artsim,a2:6c:ac:a0:18:29,2437,-80,Ariel_University,1c:b9:c4:16:1d:78,2412,-83,Ariel_University,1c:b9:c4:16:cc:d8,2412,-92,
2017-12-03 08:53:57,PB2PRO,32.10430866,35.20932755,687.0,1,Ariel_University,1c:b9:c4:16:2d:e8,2462,-91,
2017-12-03 08:54:00,PB2PRO,32.10419361,35.20917533,685.0,7,Ariel_University,ec:8c:a2:26:d3:68,2462,-64,Ariel_University,1c:b9:c4:15:1c:b8,2412,-81,Ariel_University,1c:b9:c4:16:cc:d8,2412,-82,shapedo,c2:6c:ac:9f:fb:1f,2412,-83,Ariel_University,ec:8c:a2:26:b0:e8,2437,-86,,00:02:6f:8e:64:67,2412,-91,paysday,b2:6c:ac:9f:f1:c5,2417,-92,
2017-12-03 08:54:03,PB2PRO,32.10406321,35.20902709,685.0,8,sinusafe,b2:6c:ac:a0:3d:eb,2422,-75,Ariel_University,1c:b9:c4:16:05:38,2462,-76,Ariel_University,1c:b9:c4:16:cc:d8,2412,-76,Ariel_University,1c:b9:c4:16:28:e8,2412,-76,magneto,b2:6c:ac:a0:7b:4d,2462,-78,paysday,b2:6c:ac:9f:f1:c5,2417,-82,Ariel_University,1c:b9:c4:15:fd:48,2412,-84,Ariel_University,8c:0c:90:2e:16:88,2462,-84,
2017-12-03 08:54:06,PB2PRO,32.10391893,35.20892354,686.0,1,Ariel_University,1c:b9:c4:15:23:58,2437,-79,
2017-12-03 08:54:09,PB2PRO,32.10376365,35.20883622,686.0,4,Ariel_University,ec:8c:a2:08:78:c8,2437,-85,Ariel_University,e0:10:7f:1a:bd:98,2437,-88,Ariel_University,1c:b9:c4:16:1d:7c,5220,-89,Ariel_University,1c:b9:c4:16:d2:88,2462,-89,
2017-12-03 08:54:12,PB2PRO,32.10359721,35.20878096,686.0,2,Ariel_University,1c:b9:c4:16:28:e8,2412,-65,Ariel_University,ec:8c:a2:08:78:c8,2437,-77,
2017-12-03 08:54:15,PB2PRO,32.10346795,35.20875946,686.0,4,Ariel_University,ec:8c:a2:08:94:18,2412,-69,Ariel_University,1c:b9:c4:12:7c:c8,2462,-73,Ariel_University,1c:b9:c4:16:d2:88,2462,-77,CliClap,90:6c:ac:9f:f1:c5,2417,-87,
2017-12-03 08:54:18,PB2PRO,32.10333565,35.20874462,687.0,4,Ariel_University,ec:8c:a2:08:94:18,2412,-61,Ariel_University,1c:b9:c4:16:1d:78,2412,-81,Ariel_University,1c:b9:c4:16:f4:78,2412,-85,Ariel_University,34:8f:27:20:8c:18,2437,-86,
2017-12-03 08:54:21,PB2PRO,32.10318952,35.20873143,684.0,8,Ariel_University,1c:b9:c4:12:90:b8,2462,-71,Ariel_University,1c:b9:c4:16:f4:78,2412,-78,Ariel_University,1c:b9:c4:16:28:f8,2437,-80,,1c:b9:c4:96:d2:87,5220,-83,Ariel_University,8c:0c:90:2d:75:e8,2412,-83,Ariel_University,ec:8c:a2:26:b0:e8,2437,-84,Ariel_University,ec:8c:a2:26:d3:68,2462,-87,Ariel_University,1c:b9:c4:14:2f:68,2437,-90,
2017-12-03 08:54:24,PB2PRO,32.10301827,35.20871988,685.0,5,Ariel_University,1c:b9:c4:14:2f:68,2437,-82,Ariel_University,1c:b9:c4:14:33:c8,2462,-84,Ariel_University,8c:0c:90:2e:16:88,2462,-87,Ariel_University,1c:b9:c4:16:f1:98,2462,-87,Ariel_University,1c:b9:c4:16:05:38,2462,-88,
2017-12-03 08:54:27,PB2PRO,32.10282362,35.20871899,688.0,8,HelpDesk,f8:d1:11:77:77:c6,2427,-70,Ariel_University,1c:b9:c4:14:2f:68,2437,-71,Ariel_University,1c:b9:c4:14:33:c8,2462,-75,,8c:0c:90:ad:75:e3,2412,-76,Ariel_University,8c:0c:90:2d:75:e8,2412,-77,Ariel_University,1c:b9:c4:16:f4:7c,5180,-84,Ariel_University,ec:8c:a2:08:78:cc,5240,-85,Ariel_University,1c:b9:c4:16:11:ac,5220,-90,
2017-12-03 08:54:30,PB2PRO,32.10263124,35.20876629,687.0,6,Ariel_University,ec:8c:a2:26:b1:78,2412,-69,Ariel_University,1c:b9:c4:16:28:f8,2437,-73,Ariel_University,1c:b9:c4:16:11:a8,2412,-73,Ariel_University,1c:b9:c4:16:ee:98,2437,-82,Bezeq Free,62:ab:1b:60:b4:cb,2447,-86,036518749,a0:ab:1b:60:b4:ca,2447,-87,
2017-12-03 08:54:33,PB2PRO,32.10244119,35.20884914,686.0,6,Ariel_University,1c:b9:c4:12:7c:c8,2462,-73,Ariel_University,1c:b9:c4:16:28:e8,2412,-77,Ariel_University,1c:b9:c4:16:f1:98,2462,-79,Ariel_University,ec:8c:a2:08:78:c8,2437,-86,Ariel_University,1c:b9:c4:16:d2:88,2462,-86,Ariel_University,1c:b9:c4:14:33:cc,5240,-86,
2017-12-03 08:54:36,PB2PRO,32.1022576,35.20894955,688.0,6,Ariel_University,1c:b9:c4:14:2f:68,2437,-63,Ariel_University,1c:b9:c4:14:2b:d8,2412,-69,Ariel_University,ec:8c:a2:08:94:18,2412,-73,Ariel_University,1c:b9:c4:14:2b:dc,5180,-74,Bezeq Free,62:ab:1b:60:b4:cb,2447,-78,Ariel_University,34:8f:27:20:8c:18,2437,-86,
2017-12-03 08:54:39,PB2PRO,32.10212198,35.20912829,688.0,4,Ariel_University,1c:b9:c4:16:f1:98,2462,-73,Ariel_University,1c:b9:c4:16:f4:78,2412,-77,lab_6.1.3,c4:12:f5:f6:a0:18,2422,-80,Ariel_University,1c:b9:c4:12:90:b8,2462,-82,
2017-12-03 08:54:42,PB2PRO,32.1020322,35.20935702,689.0,2,Ariel_University,ec:8c:a2:08:94:1c,5220,-70,Ariel_University,1c:b9:c4:15:1e:68,2412,-80,
2017-12-03 08:54:45,PB2PRO,32.10196459,35.20960153,690.0,1,Ariel_University,1c:b9:c4:15:3a:38,2462,-76,
2017-12-03 08:54:48,PB2PRO,32.10199722,35.2098381,693.0,7,Ariel_University,1c:b9:c4:16:28:f8,2437,-76,Ariel_University,1c:b9:c4:14:33:c8,2462,-78,Ariel_University,1c:b9:c4:16:11:a8,2412,-79,yosh,00:11:6b:11:02:b7,2412,-81,Ariel_University,ec:8c:a2:26:b1:78,2412,-85,036518749,a0:ab:1b:60:b4:ca,2447,-87,HelpDesk,f8:d1:11:77:77:c6,2427,-88,
2017-12-03 08:54:51,PB2PRO,32.10212708,35.20998301,692.0,4,Ariel_University,1c:b9:c4:14:2b:dc,5180,-74,Ariel_University,1c:b9:c4:14:2b:d8,2412,-84,Ariel_University,1c:b9:c4:14:2f:68,2437,-85,Bezeq Free,62:ab:1b:60:b4:cb,2447,-87,
2017-12-03 08:54:54,PB2PRO,32.10226153,35.21003281,694.0,1,KCG-ADSL,00:1d:aa:81:d8:3c,2422,-84,
2017-12-03 08:55:11,PB2PRO,32.10290524,35.20983303,694.0,4,KCG-ADSL,00:1d:aa:81:d8:3c,2422,-69,Ariel_University,1c:b9:c4:12:af:78,2462,-79,Ariel_University,1c:b9:c4:14:2b:88,2462,-86,Ariel_University,1c:b9:c4:14:30:38,2412,-87,
